time_s,baseline_g,auto_g,saved_g,saved_pct,alpha
22662000.0,4914.54,4270.84,643.69,13.1,0.5
22665600.0,1289.57,23.64,1265.93,98.17,0.6
22669200.0,2311.58,1411.33,900.26,38.95,0.5
22672800.0,1456.09,1174.8,281.29,19.32,0.5
22676400.0,2567.91,1049.29,1518.62,59.14,0.5
22680000.0,2696.15,2045.68,650.47,24.13,0.4
22683600.0,1597.1,768.31,828.79,51.89,0.6
22687200.0,4766.81,3068.37,1698.44,35.63,0.5
22690800.0,6085.23,701.63,5383.59,88.47,0.7
22694400.0,3249.59,2055.38,1194.21,36.75,0.4
22698000.0,4747.64,212.73,4534.92,95.52,0.6
22701600.0,2836.94,594.31,2242.63,79.05,0.4
22705200.0,3234.85,1080.44,2154.42,66.6,0.6
22708800.0,5918.94,741.27,5177.67,87.48,0.5
22712400.0,5275.2,1183.47,4091.72,77.57,0.4
22716000.0,1199.26,108.58,1090.68,90.95,0.4
22719600.0,4258.75,1210.95,3047.8,71.57,0.4
22723200.0,322.42,225.98,96.45,29.91,0.5
22726800.0,3200.49,1505.32,1695.18,52.97,0.6
22730400.0,298.12,220.32,77.8,26.1,0.2
22734000.0,2060.58,1318.53,742.05,36.01,0.8
22737600.0,3783.86,1793.58,1990.28,52.6,0.7
22741200.0,983.93,107.43,876.5,89.08,0.7
22744800.0,1762.98,1299.65,463.33,26.28,0.7
22748400.0,4988.35,2493.43,2494.92,50.02,0.7
22752000.0,2305.6,924.76,1380.83,59.89,0.7
22755600.0,2602.71,633.69,1969.02,75.65,0.6
22759200.0,1589.94,887.35,702.59,44.19,0.6
22762800.0,2203.15,1343.5,859.65,39.02,0.6
22766400.0,6092.05,2127.04,3965.01,65.08,0.4
22770000.0,6286.48,2790.03,3496.45,55.62,0.6
22773600.0,2866.45,1321.75,1544.7,53.89,0.4
22777200.0,3495.17,819.13,2676.04,76.56,0.7
22780800.0,3360.93,744.94,2615.99,77.84,0.6
22784400.0,8255.65,3265.66,4990.0,60.44,0.7
22788000.0,395.58,166.47,229.1,57.92,0.5
22791600.0,4552.54,618.15,3934.39,86.42,0.4
22795200.0,2284.21,972.3,1311.92,57.43,0.4
22798800.0,6891.96,3197.05,3694.91,53.61,0.4
22802400.0,4594.26,2184.4,2409.86,52.45,0.4
22806000.0,1355.51,510.69,844.82,62.32,0.5
22809600.0,5895.12,1368.63,4526.49,76.78,0.4
22813200.0,3178.09,1846.84,1331.24,41.89,0.5
22816800.0,1404.43,401.99,1002.43,71.38,0.1
22820400.0,2262.41,1943.34,319.07,14.1,0.6
22824000.0,3335.54,3173.82,161.72,4.85,0.4
22827600.0,2628.85,753.59,1875.26,71.33,0.5
22831200.0,2966.46,1776.97,1189.49,40.1,0.5
22834800.0,3331.69,2687.23,644.46,19.34,0.5
22838400.0,6371.6,2583.44,3788.16,59.45,0.6
22842000.0,2918.62,2632.35,286.27,9.81,0.4
22845600.0,518.41,319.96,198.45,38.28,0.1
22849200.0,2246.02,1379.77,866.25,38.57,0.5
22852800.0,3981.3,1659.89,2321.41,58.31,0.5
22856400.0,5050.34,2625.84,2424.49,48.01,0.7
22860000.0,1075.83,581.0,494.83,46.0,0.9
22863600.0,2189.31,1017.31,1172.0,53.53,0.4
22867200.0,6072.65,1404.33,4668.32,76.87,0.6
22870800.0,4486.31,1260.9,3225.41,71.89,0.6
22874400.0,7516.29,1128.66,6387.63,84.98,0.7
22878000.0,2227.28,818.25,1409.03,63.26,0.7
22881600.0,5300.1,1615.64,3684.46,69.52,0.6
22885200.0,4922.0,2121.28,2800.72,56.9,0.5
22888800.0,8659.65,2724.49,5935.15,68.54,0.4
22892400.0,3670.13,3882.72,-212.59,-5.79,0.1
22896000.0,2697.19,1664.99,1032.2,38.27,0.7
22899600.0,3001.39,777.34,2224.05,74.1,0.4
22903200.0,5246.03,2368.86,2877.17,54.84,0.4
22906800.0,2734.9,2003.25,731.64,26.75,0.6
22910400.0,5023.26,4091.86,931.4,18.54,0.6
22914000.0,2158.83,1924.46,234.37,10.86,0.7
22917600.0,2325.06,2324.25,0.8,0.03,0.1
22921200.0,4383.04,1451.5,2931.53,66.88,0.5
22924800.0,5143.91,4526.53,617.38,12.0,0.7
22928400.0,2995.19,2232.31,762.88,25.47,0.4
22932000.0,6365.45,6007.18,358.27,5.63,0.6
22935600.0,3557.45,2603.33,954.12,26.82,0.6
22939200.0,2851.26,1189.81,1661.45,58.27,0.6
22942800.0,5524.71,2319.22,3205.49,58.02,0.6
22946400.0,1820.98,558.87,1262.11,69.31,0.7
22950000.0,4042.32,491.89,3550.43,87.83,0.6
22953600.0,1267.55,252.41,1015.14,80.09,0.6
22957200.0,4157.2,1594.54,2562.67,61.64,0.5
22960800.0,5152.16,1317.7,3834.46,74.42,0.4
22964400.0,5970.23,1466.41,4503.82,75.44,0.6
22968000.0,1532.54,1072.07,460.47,30.05,0.4
22971600.0,2331.67,692.39,1639.29,70.31,0.6
22975200.0,2689.9,618.83,2071.07,76.99,0.4
22978800.0,1069.11,463.69,605.42,56.63,0.7
22982400.0,5732.16,1926.24,3805.93,66.4,0.5
22986000.0,341.47,341.47,0.0,0.0,0.0
22989600.0,2003.31,861.73,1141.58,56.98,0.4
22993200.0,1752.41,1721.64,30.76,1.76,0.1
22996800.0,3781.2,2267.23,1513.96,40.04,0.4
23000400.0,4714.87,4079.57,635.3,13.47,0.5
23004000.0,3707.62,3315.19,392.43,10.58,0.6
23007600.0,2731.53,570.62,2160.91,79.11,0.5
23011200.0,3633.83,3379.52,254.31,7.0,0.5
23014800.0,3384.15,2102.13,1282.02,37.88,0.6
23018400.0,947.94,303.69,644.24,67.96,0.7
23022000.0,1543.36,1008.31,535.05,34.67,0.2
23025600.0,2052.04,1659.65,392.39,19.12,0.6
23029200.0,7690.93,5902.03,1788.9,23.26,0.6
23032800.0,2443.36,1030.43,1412.94,57.83,0.7
23036400.0,9256.07,5132.37,4123.7,44.55,0.5
23040000.0,2219.57,421.23,1798.33,81.02,0.6
23043600.0,5115.05,1983.87,3131.18,61.22,0.6
23047200.0,3256.06,1007.21,2248.86,69.07,0.5
23050800.0,1437.04,194.8,1242.24,86.44,0.4
23054400.0,3209.18,1528.71,1680.47,52.36,0.4
23058000.0,5591.66,2038.49,3553.17,63.54,0.5
23061600.0,3862.99,557.32,3305.67,85.57,0.4
23065200.0,5976.6,2494.3,3482.31,58.27,0.5
23068800.0,4904.29,2569.26,2335.03,47.61,0.5
23072400.0,1754.29,21.6,1732.68,98.77,0.5
23076000.0,305.44,304.97,0.48,0.16,0.2
23079600.0,4640.99,3152.96,1488.02,32.06,0.4
23083200.0,3102.22,3102.99,-0.77,-0.02,0.0
23086800.0,3366.47,1119.73,2246.74,66.74,0.4
23090400.0,6640.1,4849.29,1790.82,26.97,0.4
23094000.0,2566.13,1786.71,779.43,30.37,0.7
23097600.0,4400.71,729.6,3671.11,83.42,0.4
23101200.0,1677.14,1486.23,190.9,11.38,0.5
23104800.0,6329.0,3283.54,3045.46,48.12,0.4
23108400.0,4498.31,3128.39,1369.92,30.45,0.6
23112000.0,1826.57,825.08,1001.49,54.83,0.7
23115600.0,1482.96,556.11,926.84,62.5,0.6
23119200.0,1084.9,346.82,738.08,68.03,0.6
23122800.0,744.57,38.9,705.67,94.78,0.5
23126400.0,667.39,151.41,515.98,77.31,0.5
23130000.0,4118.82,187.29,3931.53,95.45,0.4
23133600.0,8494.24,3013.86,5480.38,64.52,0.4
23137200.0,8048.58,3128.22,4920.36,61.13,0.6
23140800.0,10194.96,5124.04,5070.92,49.74,0.7
23144400.0,3800.76,1949.97,1850.78,48.7,0.2
23148000.0,1941.42,1507.51,433.91,22.35,0.7
23151600.0,4952.75,2778.65,2174.1,43.9,0.5
23155200.0,4724.49,1869.67,2854.81,60.43,0.6
23158800.0,715.58,604.44,111.14,15.53,0.4
23162400.0,1137.21,545.15,592.06,52.06,0.1
23166000.0,2733.11,1581.76,1151.35,42.13,0.1
23169600.0,898.89,553.49,345.4,38.43,0.5
23173200.0,1107.8,397.91,709.89,64.08,0.5
23176800.0,1495.68,1007.15,488.53,32.66,0.7
23180400.0,6132.88,3922.42,2210.46,36.04,0.3
23184000.0,4960.2,3568.72,1391.48,28.05,0.4
23187600.0,6289.9,3462.2,2827.7,44.96,0.3
23191200.0,2941.11,933.2,2007.91,68.27,0.8
23194800.0,4090.89,1723.32,2367.57,57.87,0.4
23198400.0,3301.29,584.35,2716.93,82.3,0.4
23202000.0,5781.72,2467.48,3314.23,57.32,0.5
23205600.0,5033.52,695.97,4337.55,86.17,0.6
23209200.0,1574.11,360.16,1213.95,77.12,0.7
23212800.0,2050.04,578.65,1471.39,71.77,0.6
23216400.0,7748.87,2668.38,5080.49,65.56,0.7
23220000.0,484.39,98.32,386.07,79.7,0.7
23223600.0,1474.73,909.22,565.52,38.35,0.5
23227200.0,3456.72,568.45,2888.26,83.56,0.5
23230800.0,867.24,153.71,713.53,82.28,0.4
23234400.0,3223.04,343.4,2879.65,89.35,0.4
23238000.0,3026.43,167.56,2858.87,94.46,0.4
23241600.0,5422.36,2046.43,3375.93,62.26,0.3
23245200.0,2383.56,49.6,2333.96,97.92,0.5
23248800.0,664.67,80.07,584.6,87.95,0.4
23252400.0,1654.42,1220.32,434.1,26.24,0.8
23256000.0,772.08,186.82,585.25,75.8,0.5
23259600.0,1468.86,985.18,483.68,32.93,0.6
23263200.0,4180.06,3158.64,1021.41,24.44,0.6
23266800.0,2885.48,1577.3,1308.19,45.34,0.6
23270400.0,5542.53,3744.78,1797.75,32.44,0.5
23274000.0,1468.98,1016.98,452.0,30.77,0.9
23277600.0,6077.51,1512.86,4564.65,75.11,0.6
23281200.0,4515.47,3540.56,974.91,21.59,0.6
23284800.0,1276.88,385.68,891.2,69.8,0.7
23288400.0,3914.0,792.73,3121.27,79.75,0.6
23292000.0,3420.56,580.47,2840.09,83.03,0.4
23295600.0,3765.97,1028.13,2737.84,72.7,0.6
23299200.0,5844.59,1540.35,4304.24,73.64,0.5
23302800.0,3415.41,1710.72,1704.69,49.91,0.7
23306400.0,5405.94,1517.2,3888.74,71.93,0.6
23310000.0,1142.43,302.98,839.45,73.48,0.5
23313600.0,1369.94,127.71,1242.23,90.68,0.5
23317200.0,4565.64,1435.59,3130.06,68.56,0.5
23320800.0,3816.87,1813.21,2003.66,52.49,0.4
23324400.0,1676.98,318.21,1358.77,81.02,0.3
23328000.0,1677.74,685.24,992.5,59.16,0.8
23331600.0,3042.15,956.33,2085.81,68.56,0.4
23335200.0,40.78,28.05,12.73,31.21,0.5
23338800.0,1482.27,673.42,808.85,54.57,0.6
23342400.0,1943.88,59.43,1884.45,96.94,0.5
23346000.0,1914.72,939.97,974.76,50.91,0.6
23349600.0,5763.07,3911.84,1851.23,32.12,0.5
23353200.0,817.37,211.08,606.29,74.18,0.5
23356800.0,3743.73,2471.59,1272.14,33.98,0.5
23360400.0,3129.26,1055.51,2073.75,66.27,0.6
23364000.0,2376.95,2372.98,3.97,0.17,0.1
23367600.0,5609.59,3467.77,2141.82,38.18,0.8
23371200.0,1794.87,1264.86,530.01,29.53,0.4
23374800.0,6209.58,673.28,5536.3,89.16,0.6
23378400.0,3425.3,815.57,2609.73,76.19,0.6
23382000.0,7156.58,1802.68,5353.9,74.81,0.6
23385600.0,4493.62,1588.73,2904.89,64.64,0.6
23389200.0,1301.02,362.25,938.77,72.16,0.5
23392800.0,1692.75,588.36,1104.39,65.24,0.4
23396400.0,3668.03,495.56,3172.47,86.49,0.5
23400000.0,1619.8,474.77,1145.03,70.69,0.5
23403600.0,5623.83,2625.87,2997.95,53.31,0.5
23407200.0,7491.95,2141.96,5349.99,71.41,0.4
23410800.0,5965.71,1722.33,4243.38,71.13,0.4
23414400.0,2115.93,250.13,1865.8,88.18,0.1
23418000.0,1277.96,679.98,597.98,46.79,0.6
23421600.0,2096.68,1529.65,567.03,27.04,0.3
23425200.0,4028.45,1316.3,2712.15,67.32,0.5
23428800.0,5818.68,1291.47,4527.22,77.8,0.4
23432400.0,4032.3,362.49,3669.81,91.01,0.6
23436000.0,4601.86,2354.06,2247.79,48.85,0.4
23439600.0,3773.83,2455.65,1318.18,34.93,0.1
23443200.0,2466.53,1809.14,657.38,26.65,0.5
23446800.0,3993.97,3450.4,543.57,13.61,0.6
23450400.0,294.22,209.62,84.6,28.76,0.6
23454000.0,2889.01,1364.04,1524.97,52.79,0.1
23457600.0,3306.49,1605.7,1700.79,51.44,0.7
23461200.0,3758.09,1621.06,2137.03,56.86,0.4
23464800.0,4290.05,2590.46,1699.59,39.62,0.9
23468400.0,1464.74,755.22,709.52,48.44,0.6
23472000.0,3897.39,817.67,3079.72,79.02,0.6
23475600.0,2358.43,1449.16,909.26,38.55,0.4
23479200.0,1405.0,741.67,663.33,47.21,0.4
23482800.0,1672.52,367.56,1304.96,78.02,0.4
23486400.0,9505.78,4057.36,5448.42,57.32,0.4
23490000.0,2682.97,1099.66,1583.31,59.01,0.3
23493600.0,5010.54,1893.59,3116.95,62.21,0.1
23497200.0,2153.31,901.6,1251.71,58.13,0.3
23500800.0,1898.78,226.17,1672.61,88.09,0.1
23504400.0,1791.05,1145.67,645.38,36.03,0.7
23508000.0,3384.6,2713.96,670.64,19.81,0.8
23511600.0,4419.69,1971.13,2448.56,55.4,0.1
23515200.0,3670.21,2680.29,989.92,26.97,0.4
23518800.0,6809.44,3660.78,3148.65,46.24,0.4
23522400.0,3874.95,783.85,3091.11,79.77,0.4
23526000.0,6182.08,3585.19,2596.89,42.01,0.4
23529600.0,3100.67,2815.48,285.19,9.2,0.4
23533200.0,8025.11,4124.52,3900.59,48.6,0.4
23536800.0,2989.36,2611.65,377.7,12.63,0.4
23540400.0,3555.68,1753.23,1802.45,50.69,0.5
23544000.0,3099.97,948.05,2151.92,69.42,0.4
23547600.0,5558.89,1571.6,3987.3,71.73,0.6
23551200.0,3324.89,1844.09,1480.81,44.54,0.8
23554800.0,12940.33,7849.68,5090.65,39.34,0.7
23558400.0,7194.88,366.35,6828.53,94.91,0.8
23562000.0,7703.65,3375.48,4328.18,56.18,0.8
23565600.0,4349.46,1094.42,3255.03,74.84,0.7
23569200.0,5272.74,1495.88,3776.85,71.63,0.6
23572800.0,3939.92,1540.55,2399.37,60.9,0.6
23576400.0,2135.54,58.7,2076.83,97.25,0.1
23580000.0,2693.62,404.13,2289.49,85.0,0.4
23583600.0,2177.68,1066.3,1111.38,51.03,0.5
23587200.0,3996.97,1307.11,2689.86,67.3,0.6
23590800.0,3561.51,1901.49,1660.03,46.61,0.4
23594400.0,1406.17,1158.52,247.65,17.61,0.1
23598000.0,1816.72,1461.24,355.48,19.57,0.7
23601600.0,2320.75,557.57,1763.18,75.97,0.5
23605200.0,3203.24,284.71,2918.52,91.11,0.5
23608800.0,2728.04,1508.7,1219.34,44.7,0.5
23612400.0,2700.71,219.88,2480.82,91.86,0.5
23616000.0,3679.78,3210.0,469.78,12.77,0.7
23619600.0,3790.3,2332.03,1458.27,38.47,0.6
23623200.0,2217.32,844.6,1372.73,61.91,0.4
23626800.0,506.57,323.39,183.18,36.16,0.1
23630400.0,1516.72,580.3,936.42,61.74,0.6
23634000.0,636.81,279.56,357.24,56.1,0.4
23637600.0,2706.9,2706.9,0.0,0.0,0.0
23641200.0,1446.1,103.12,1342.99,92.87,0.6
23644800.0,2667.49,529.67,2137.82,80.14,0.6
23648400.0,3981.61,627.11,3354.49,84.25,0.4
23652000.0,7277.27,4686.79,2590.48,35.6,0.4
23655600.0,8373.85,1618.91,6754.94,80.67,0.6
23659200.0,2798.02,91.56,2706.46,96.73,0.4
23662800.0,5262.97,1612.31,3650.66,69.37,0.6
23666400.0,4066.46,1714.74,2351.72,57.83,0.6
23670000.0,2180.84,854.42,1326.42,60.82,0.1
23673600.0,4484.2,1469.8,3014.4,67.22,0.6
23677200.0,4785.08,2262.22,2522.86,52.72,0.6
23680800.0,5420.56,1919.2,3501.35,64.59,0.4
23684400.0,617.67,443.56,174.1,28.19,0.6
23688000.0,5053.64,1801.99,3251.65,64.34,0.4
23691600.0,3886.75,2564.12,1322.63,34.03,0.1
23695200.0,4352.61,2235.01,2117.6,48.65,0.5
23698800.0,5457.71,3821.57,1636.15,29.98,0.5
23702400.0,2572.49,2165.99,406.5,15.8,0.5
23706000.0,8123.92,5387.63,2736.29,33.68,0.6
23709600.0,4751.39,1480.37,3271.01,68.84,0.5
23713200.0,1892.52,1119.15,773.37,40.86,0.5
23716800.0,1266.15,1156.18,109.97,8.69,0.2
23720400.0,470.04,457.59,12.46,2.65,0.2
23724000.0,2561.72,488.31,2073.42,80.94,0.6
23727600.0,6616.18,5282.85,1333.33,20.15,0.5
23731200.0,3275.55,1257.66,2017.9,61.6,0.5
23734800.0,4297.43,694.03,3603.39,83.85,0.6
23738400.0,3621.68,1672.45,1949.23,53.82,0.5
23742000.0,6761.58,3056.75,3704.83,54.79,0.4
23745600.0,6621.78,2846.92,3774.87,57.01,0.5
23749200.0,5089.61,87.19,5002.41,98.29,0.4
23752800.0,3202.25,2265.51,936.74,29.25,0.6
23756400.0,2276.87,923.63,1353.24,59.43,0.6
23760000.0,5846.67,2552.36,3294.31,56.35,0.6
23763600.0,862.32,435.56,426.76,49.49,0.1
23767200.0,2005.48,255.22,1750.26,87.27,0.1
23770800.0,1289.79,1019.7,270.09,20.94,0.6
23774400.0,2057.05,924.47,1132.58,55.06,0.7
23778000.0,2398.82,1724.51,674.31,28.11,0.6
23781600.0,1844.25,389.75,1454.5,78.87,0.5
23785200.0,950.21,554.93,395.28,41.6,0.8
23788800.0,3692.63,2719.58,973.05,26.35,0.6
23792400.0,3951.74,474.72,3477.01,87.99,0.5
23796000.0,2891.67,2580.77,310.9,10.75,0.4
23799600.0,1465.77,348.83,1116.94,76.2,0.4
23803200.0,2413.6,1200.34,1213.25,50.27,0.6
23806800.0,6028.66,2985.21,3043.45,50.48,0.5
23810400.0,3167.93,637.97,2529.95,79.86,0.6
23814000.0,1301.75,417.91,883.84,67.9,0.7
23817600.0,1913.64,721.6,1192.04,62.29,0.5
23821200.0,2896.34,635.61,2260.74,78.05,0.5
23824800.0,6111.42,1848.36,4263.06,69.76,0.6
23828400.0,102.23,93.11,9.12,8.92,0.4
23832000.0,3615.62,191.48,3424.14,94.7,0.4
23835600.0,1691.04,81.11,1609.93,95.2,0.5
23839200.0,1040.44,125.53,914.91,87.93,0.4
23842800.0,4868.88,1254.24,3614.65,74.24,0.4
23846400.0,905.92,230.67,675.24,74.54,0.5
23850000.0,2436.09,918.87,1517.22,62.28,0.5
23853600.0,6.87,6.79,0.08,1.13,0.5
23857200.0,1465.12,698.38,766.74,52.33,0.4
23860800.0,2378.2,827.06,1551.14,65.22,0.5
23864400.0,999.66,377.83,621.84,62.2,0.5
23868000.0,2594.64,1058.57,1536.07,59.2,0.6
23871600.0,1642.89,340.7,1302.2,79.26,0.6
23875200.0,790.39,121.61,668.78,84.61,0.7
23878800.0,2167.39,1494.36,673.03,31.05,0.5
23882400.0,2671.54,193.55,2477.99,92.76,0.6
23886000.0,1225.62,428.69,796.93,65.02,0.4
23889600.0,6970.76,1399.56,5571.2,79.92,0.6
23893200.0,2284.2,30.4,2253.8,98.67,0.7
23896800.0,3038.76,638.44,2400.32,78.99,0.7
23900400.0,532.42,252.14,280.28,52.64,0.5
23904000.0,5660.67,668.6,4992.07,88.19,0.6
23907600.0,1107.64,94.48,1013.17,91.47,0.7
23911200.0,4934.68,436.25,4498.43,91.16,0.5
23914800.0,4105.22,1971.27,2133.95,51.98,0.6
23918400.0,2159.0,1260.08,898.92,41.64,0.4
23922000.0,3577.86,56.07,3521.78,98.43,0.4
23925600.0,2176.4,1300.39,876.01,40.25,0.5
23929200.0,1546.24,864.54,681.7,44.09,0.6
23932800.0,2892.83,1353.92,1538.91,53.2,0.4
23936400.0,1017.25,705.09,312.16,30.69,0.5
23940000.0,2382.84,2015.22,367.63,15.43,0.5
23943600.0,3695.15,1456.5,2238.65,60.58,0.8
23947200.0,3447.83,2350.61,1097.22,31.82,0.5
23950800.0,4098.04,982.52,3115.52,76.02,0.7
23954400.0,1579.21,1089.91,489.3,30.98,0.6
23958000.0,2671.6,57.12,2614.48,97.86,0.7
23961600.0,2953.27,257.42,2695.86,91.28,0.6
23965200.0,2487.77,1926.76,561.01,22.55,0.5
23968800.0,2742.19,846.65,1895.54,69.13,0.6
23972400.0,1035.48,621.31,414.17,40.0,0.6
23976000.0,2440.61,37.22,2403.4,98.48,0.6
23979600.0,1818.94,230.92,1588.02,87.3,0.7
23983200.0,4092.72,1086.75,3005.98,73.45,0.6
23986800.0,7331.45,1635.34,5696.11,77.69,0.4
23990400.0,1188.81,168.36,1020.45,85.84,0.5
23994000.0,7949.8,2653.44,5296.36,66.62,0.6
23997600.0,3053.12,1835.4,1217.72,39.88,0.5
24001200.0,5257.36,1774.51,3482.85,66.25,0.4
24004800.0,5089.45,889.31,4200.14,82.53,0.6
24008400.0,6730.16,935.26,5794.89,86.1,0.6
24012000.0,3874.35,1366.86,2507.49,64.72,0.4
24015600.0,1171.23,649.72,521.51,44.53,0.4
24019200.0,2012.54,1123.75,888.79,44.16,0.6
24022800.0,1038.8,123.63,915.17,88.1,0.2
24026400.0,1794.31,748.73,1045.57,58.27,0.5
24030000.0,2397.69,747.8,1649.89,68.81,0.5
24033600.0,1036.42,415.01,621.4,59.96,0.2
24037200.0,3388.74,1822.2,1566.54,46.23,0.4
24040800.0,4881.46,3719.24,1162.22,23.81,0.7
24044400.0,3158.63,913.99,2244.64,71.06,0.5
24048000.0,5776.24,3796.07,1980.17,34.28,0.9
24051600.0,6183.74,3691.35,2492.4,40.31,0.4
24055200.0,1741.61,1233.17,508.44,29.19,0.6
24058800.0,3580.99,2164.96,1416.03,39.54,0.5
24062400.0,2209.03,1196.38,1012.66,45.84,0.6
24066000.0,6232.08,2533.3,3698.78,59.35,0.6
24069600.0,1497.16,1196.35,300.8,20.09,0.6
24073200.0,5698.37,1766.44,3931.93,69.0,0.6
24076800.0,1482.27,500.63,981.63,66.23,0.4
24080400.0,8816.67,4847.42,3969.25,45.02,0.5
24084000.0,2299.33,731.71,1567.61,68.18,0.8
24087600.0,4950.44,1004.91,3945.53,79.7,0.6
24091200.0,5140.83,3196.92,1943.91,37.81,0.4
24094800.0,813.97,227.52,586.44,72.05,0.4
24098400.0,4814.88,317.18,4497.7,93.41,0.4
24102000.0,3870.53,1250.82,2619.71,67.68,0.3
24105600.0,5438.49,3012.09,2426.4,44.62,0.1
24109200.0,6198.55,3826.52,2372.03,38.27,0.4
24112800.0,1355.69,1025.16,330.53,24.38,0.6
24116400.0,2712.34,2110.08,602.26,22.2,0.6
24120000.0,1924.94,1518.92,406.02,21.09,0.6
24123600.0,3708.07,2139.26,1568.81,42.31,0.4
24127200.0,4224.1,3312.45,911.64,21.58,0.5
24130800.0,2548.43,2018.38,530.05,20.8,0.6
24134400.0,1975.08,127.05,1848.03,93.57,0.5
24138000.0,613.55,173.6,439.95,71.71,0.5
24141600.0,1775.28,814.84,960.44,54.1,0.4
24145200.0,3483.84,1650.82,1833.01,52.61,0.7
24148800.0,2830.84,2424.68,406.15,14.35,0.4
24152400.0,3766.04,2088.9,1677.14,44.53,0.5
24156000.0,5495.95,2650.52,2845.43,51.77,0.7
24159600.0,3337.12,1090.34,2246.78,67.33,0.6
24163200.0,1984.47,1218.18,766.28,38.61,0.4
24166800.0,18606.3,11146.54,7459.76,40.09,0.4
24170400.0,4066.44,2530.48,1535.96,37.77,0.6
24174000.0,6226.49,1915.74,4310.76,69.23,0.5
24177600.0,351.67,87.72,263.95,75.05,0.5
24181200.0,2536.71,133.96,2402.75,94.72,0.4
24184800.0,280.33,102.21,178.13,63.54,0.1
24188400.0,5407.87,2577.65,2830.21,52.34,0.5
24192000.0,10913.86,5304.1,5609.76,51.4,0.4
24195600.0,3640.2,2108.94,1531.25,42.07,0.6
24199200.0,2101.78,643.55,1458.22,69.38,0.1
24202800.0,1532.4,505.53,1026.87,67.01,0.6
24206400.0,1881.16,1881.16,0.0,0.0,0.0
24210000.0,4425.43,1881.89,2543.54,57.48,0.7
24213600.0,4946.39,2993.26,1953.13,39.49,0.4
24217200.0,1241.35,942.15,299.2,24.1,0.5
24220800.0,4109.88,1288.69,2821.19,68.64,0.5
24224400.0,3748.65,3364.54,384.11,10.25,0.5
24228000.0,1124.14,1123.79,0.35,0.03,0.1
24231600.0,2417.12,1342.93,1074.19,44.44,0.7
24235200.0,4509.49,2538.86,1970.63,43.7,0.6
24238800.0,1090.26,242.15,848.11,77.79,0.1
24242400.0,2685.5,998.95,1686.55,62.8,0.6
24246000.0,3680.5,1292.22,2388.28,64.89,0.6
24249600.0,1667.04,653.22,1013.82,60.82,0.4
24253200.0,2946.43,1663.17,1283.26,43.55,0.4
24256800.0,1973.48,486.96,1486.51,75.32,0.9
24260400.0,637.62,96.35,541.26,84.89,0.5
24264000.0,7438.89,4349.18,3089.71,41.53,0.5
24267600.0,3196.92,1127.11,2069.81,64.74,0.5
24271200.0,7064.23,874.73,6189.5,87.62,0.4
24274800.0,1666.37,830.14,836.24,50.18,0.6
24278400.0,3914.97,1088.24,2826.73,72.2,0.1
24282000.0,3377.96,1895.59,1482.36,43.88,0.5
24285600.0,3270.65,2457.31,813.34,24.87,0.4
24289200.0,2168.45,1441.73,726.72,33.51,0.6
24292800.0,2124.08,1788.12,335.96,15.82,0.9
24296400.0,1503.21,417.17,1086.03,72.25,0.8
24300000.0,1919.02,1054.4,864.62,45.06,0.6
24303600.0,5991.64,3492.56,2499.09,41.71,0.4
24307200.0,3557.05,1803.55,1753.49,49.3,0.4
24310800.0,422.25,422.25,0.0,0.0,0.0
24314400.0,3088.24,892.76,2195.49,71.09,0.5
24318000.0,2590.05,1777.52,812.54,31.37,0.5
24321600.0,5880.98,2167.59,3713.39,63.14,0.8
24325200.0,3111.49,1773.64,1337.85,43.0,0.8
24328800.0,689.43,450.45,238.98,34.66,0.8
24332400.0,2588.99,1111.93,1477.06,57.05,0.5
24336000.0,3379.59,1626.78,1752.81,51.86,0.4
24339600.0,2409.03,914.84,1494.19,62.02,0.4
24343200.0,7234.35,581.63,6652.72,91.96,0.4
24346800.0,3529.23,1092.53,2436.71,69.04,0.5
24350400.0,4001.1,2153.39,1847.71,46.18,0.6
24354000.0,4673.42,2808.53,1864.89,39.9,0.4
24357600.0,2868.63,1615.15,1253.49,43.7,0.7
24361200.0,8276.44,3633.92,4642.53,56.09,0.6
24364800.0,2739.43,526.62,2212.8,80.78,0.4
24368400.0,456.14,43.65,412.49,90.43,0.6
24372000.0,1013.89,334.06,679.83,67.05,0.1
24375600.0,1313.94,146.79,1167.15,88.83,0.4
24379200.0,6840.32,6176.28,664.04,9.71,0.6
24382800.0,6031.94,3318.63,2713.3,44.98,0.1
24386400.0,3041.83,1517.23,1524.6,50.12,0.4
24390000.0,3802.19,2896.78,905.41,23.81,0.6
24393600.0,7180.1,4549.68,2630.42,36.63,0.7
24397200.0,8470.29,4945.56,3524.73,41.61,0.9
24400800.0,2269.42,1599.78,669.63,29.51,0.6
24404400.0,2785.9,2213.75,572.15,20.54,0.4
24408000.0,1000.45,781.33,219.12,21.9,0.4
24411600.0,3041.64,1148.57,1893.07,62.24,0.7
24415200.0,1458.65,888.04,570.61,39.12,0.5
24418800.0,2717.56,908.41,1809.15,66.57,0.5
24422400.0,2100.8,833.07,1267.73,60.35,0.7
24426000.0,1591.04,965.31,625.72,39.33,0.6
24429600.0,6303.97,2985.83,3318.14,52.64,0.6
24433200.0,5672.33,1365.25,4307.08,75.93,0.4
24436800.0,7210.81,2897.85,4312.96,59.81,0.6
24440400.0,4964.22,2338.62,2625.6,52.89,0.4
