time_s,alpha,emission_g_per_h,run_US_West,run_US_Central,run_US_East,run_France,run_Germany,run_Korea,run_India,run_Japan
586800.0,0.0,12660.0,4,6,4,2,4,4,5,10
590400.0,0.0,10611.0,5,3,1,1,1,7,4,9
594000.0,0.0,11105.0,8,3,0,1,6,3,8,4
597600.0,0.0,10113.0,5,3,1,0,2,3,7,6
601200.0,0.0,8380.0,3,3,1,3,2,3,6,3
604800.0,,4089.0,1,2,1,3,1,1,3,1
608400.0,,927.0,1,0,0,2,1,1,0,0
612000.0,,431.0,0,0,0,2,0,1,0,0
615600.0,,350.0,0,0,0,0,0,1,0,0
619200.0,,0.0,0,0,0,0,0,0,0,0
622800.0,,0.0,0,0,0,0,0,0,0,0
626400.0,,0.0,0,0,0,0,0,0,0,0
